1702504165.0293918,0.01676901392500651,-0.5216599438496228,0.005360578390013998,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.39653982]), array([1537.33942999]), array([1537.2062623]), array([1537.26337087])]"
1702504165.0429344,0.016788875307835203,-0.5216698236036502,0.0053452604498049556,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.51443166]), array([1537.28079805]), array([1537.20964961]), array([1537.4373587])]"
1702504165.0589597,0.01682724341810874,-0.5216642350250743,0.005349650613716548,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.51631187]), array([1537.30347513]), array([1537.00564708]), array([1537.23031636])]"
1702504165.0717368,0.016801757185309046,-0.5216492466029752,0.005367025635834792,-0.03599741582238304,0.07963064712224129,0.0,"[array([1536.98469219]), array([1537.31261077]), array([1537.39540188]), array([1537.0615574])]"
1702504165.0815167,0.016786329683522512,-0.5216498066156634,0.005345610901812688,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.27035204]), array([1537.42665078]), array([1537.59600108]), array([1537.43969793])]"
1702504165.0918188,0.01680348134567782,-0.5216732854507992,0.0054002224804130874,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.09241718]), array([1536.67570368]), array([1536.73763604]), array([1537.1602753])]"
1702504165.1084635,0.01680976059501462,-0.5216380271531885,0.005398750751220575,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.32956587]), array([1537.50831638]), array([1537.24314314]), array([1537.06440051])]"
1702504165.1200666,0.01680095145252526,-0.5216805353457689,0.005392390723995926,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.24374858]), array([1536.93528915]), array([1537.38971807]), array([1537.7041228])]"
1702504165.1317601,0.01677288172176647,-0.5216443446646388,0.0053454086534517106,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.31042436]), array([1537.88562852]), array([1537.80683298]), array([1537.23163635])]"
1702504165.1417828,0.016784552611356824,-0.5216830805528327,0.0053681861434284415,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.25110403]), array([1536.71876379]), array([1537.0036196]), array([1537.53006321])]"
1702504165.1565442,0.016783920476663196,-0.5216673806619363,0.005377372672555582,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.23893729]), array([1537.35027425]), array([1537.24724814]), array([1537.11814877])]"
1702504165.166519,0.016766786008205966,-0.521633935939696,0.005342979284347375,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.34063308]), array([1537.87781066]), array([1537.70163471]), array([1537.15855138])]"
1702504165.1764274,0.01679070400522733,-0.5216579489840177,0.005378420535980446,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.28907202]), array([1536.78446631]), array([1536.78270542]), array([1537.28731098])]"
1702504165.1866531,0.016810621420073175,-0.5216461130600263,0.005355707623705282,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.64055301]), array([1537.55747171]), array([1537.23207869]), array([1537.30923387])]"
1702504165.1992183,0.01684060182582455,-0.5215965640939628,0.005384419824864376,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.37504348]), array([1537.5528449]), array([1536.8674796]), array([1536.70154047])]"
1702504165.2095962,0.01682993185640649,-0.5216363475094435,0.005378242136492674,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.22308814]), array([1536.92470815]), array([1537.42121797]), array([1537.71962259])]"
1702504165.219552,0.016744792661168923,-0.5216628334905838,0.00538035603867235,-0.03599741582238304,0.07963064712224129,0.0,"[array([1536.37012394]), array([1536.98681292]), array([1538.16327916]), array([1537.54646956])]"
1702504165.229604,0.016787211927502124,-0.5216462117642175,0.005363032229252353,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.8468634]), array([1537.57323066]), array([1536.9567633]), array([1537.22444646])]"
1702504165.239681,0.01676247994247248,-0.5216906180420064,0.005352976109160396,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.0917545]), array([1536.89944616]), array([1537.60737077]), array([1537.80562384])]"
1702504165.2523768,0.016771591442286786,-0.521640815066009,0.005359481315414189,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.32793568]), array([1537.65783866]), array([1537.16919718]), array([1536.83339984])]"
1702504165.259819,0.016819073296822383,-0.5216545508334915,0.005372270442618224,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.83537829]), array([1536.9744581]), array([1536.48913262]), array([1537.35590501])]"
1702504165.269713,0.016761653868238968,-0.5216233391593391,0.005329794243098733,-0.03599741582238304,0.07963064712224129,0.0,"[array([1536.97320425]), array([1537.91497124]), array([1538.18937081]), array([1537.23571777])]"
1702504165.279558,0.01676198874247421,-0.5216081385968537,0.005317507876074495,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.37540056]), array([1537.53735446]), array([1537.36748026]), array([1537.19960943])]"
1702504165.2897532,0.01676666885342397,-0.5216753199066004,0.005371850890500534,-0.03599741582238304,0.07963064712224129,0.0,"[array([1536.96464106]), array([1536.22904138]), array([1536.86718618]), array([1537.60286391])]"
1702504165.30245,0.01675593171952351,-0.5216764959572531,0.005359322707004037,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.26313404]), array([1537.3443887]), array([1537.43677296]), array([1537.35551706])]"
1702504165.3098044,0.016776040688427096,-0.5216779079961119,0.005348422227409371,-0.03599741582238304,0.07963064712224129,0.0,"[array([1537.66734006]), array([1537.3663293]), array([1537.09276877]), array([1537.41153098])]"
